stop_id,lat,long,count
4390,41.305324,-72.894778,34
4391,41.307628,-72.895274,34
4392,41.306378,-72.894984,34
4393,41.304378,-72.892972,34
4394,41.306845,-72.890519,34
4395,41.309184,-72.892073,161
4396,41.309327,-72.892567,196
4397,41.309346,-72.889919,161
4398,41.309525,-72.889931,196
44,41.697483,-72.719055,158
440,41.794567,-72.699925,92
4400,41.309034,-72.888836,71
4401,41.338612,-72.865441,1
4402,41.338532,-72.865212,1
4404,41.336798,-72.867631,70
4405,41.336593,-72.867547,70
4406,41.335225,-72.869545,70
4407,41.334877,-72.869617,72
4408,41.332017,-72.873071,1
4409,41.330730,-72.874647,72
4410,41.329300,-72.876380,72
4411,41.329631,-72.876332,70
4414,41.326726,-72.879412,33
4415,41.325323,-72.880483,101
4416,41.320321,-72.878155,363
4417,41.322475,-72.877724,13
4418,41.325645,-72.878930,33
4419,41.323297,-72.877291,33
442,41.792861,-72.700813,92
4420,41.322324,-72.875544,33
4421,41.332876,-72.867846,37
4422,41.332626,-72.867569,31
4423,41.331492,-72.867652,37
4424,41.331269,-72.867436,31
4425,41.330080,-72.868374,37
4426,41.329848,-72.868253,31
4427,41.328293,-72.869457,37
4428,41.328249,-72.869228,31
4429,41.327221,-72.869865,31
443,41.792030,-72.701372,92
4430,41.327435,-72.869998,37
4431,41.325425,-72.871140,37
4432,41.325443,-72.870863,31
4433,41.323415,-72.872114,31
4434,41.323799,-72.872114,37
4435,41.321940,-72.873329,37
4436,41.321878,-72.873161,29
4437,41.321082,-72.873931,29
444,41.791137,-72.702028,92
4441,41.320984,-72.873690,129
4442,41.321020,-72.874605,4
445,41.790146,-72.702733,92
4454,41.308276,-72.886560,161
4455,41.320154,-72.871907,4
4456,41.319243,-72.871787,148
4457,41.319189,-72.871558,151
446,41.789136,-72.703389,92
4461,41.315938,-72.871435,319
4462,41.314346,-72.874612,158
4463,41.314392,-72.873384,161
4464,41.312390,-72.873624,161
4465,41.310925,-72.873599,161
4466,41.309594,-72.873550,161
4467,41.308549,-72.873922,161
4468,41.311014,-72.875164,158
4469,41.308915,-72.875824,158
447,41.788181,-72.703936,92
448,41.787475,-72.704179,92
4482,41.307616,-72.884983,161
4484,41.307241,-72.884008,161
4486,41.306598,-72.882418,161
4488,41.306018,-72.880998,161
4489,41.306197,-72.880938,158
449,41.786106,-72.702522,92
4490,41.304912,-72.878168,161
4491,41.305001,-72.877892,158
4492,41.306458,-72.876810,161
4493,41.306493,-72.877062,158
4494,41.308950,-72.875535,161
4495,41.303870,-72.920484,121
4496,41.303702,-72.917620,121
4497,41.303632,-72.915898,121
4498,41.303509,-72.912745,121
4499,41.303412,-72.910627,121
45,41.732888,-72.706201,93
450,41.782898,-72.702915,92
4500,41.301777,-72.910781,53
4502,41.294664,-72.900075,53
4503,41.293566,-72.897871,53
4504,41.292611,-72.896451,53
4505,41.290209,-72.894342,53
4506,41.289692,-72.892561,54
4507,41.288406,-72.891140,54
4508,41.287389,-72.889767,54
4509,41.285800,-72.887949,54
451,41.781422,-72.702130,92
4510,41.284862,-72.886204,54
4511,41.284398,-72.884976,54
4512,41.283747,-72.883255,54
4513,41.283355,-72.880764,77
4514,41.283311,-72.879633,54
4515,41.282150,-72.877599,54
4516,41.280829,-72.876551,54
452,41.780169,-72.700703,92
4522,41.279418,-72.875142,54
4523,41.278811,-72.874095,54
4524,41.278892,-72.871509,47
4525,41.278687,-72.869908,24
4526,41.278661,-72.867635,24
4527,41.276177,-72.868379,7
4528,41.275302,-72.868776,7
4529,41.274105,-72.869533,7
453,41.779856,-72.700206,92
4530,41.272970,-72.870146,7
4531,41.272112,-72.870626,7
4532,41.270129,-72.871696,7
4533,41.269602,-72.871924,7
4534,41.276774,-72.872855,30
4535,41.274755,-72.874405,30
4536,41.271655,-72.876557,27
4537,41.270788,-72.877218,27
4538,41.269983,-72.878168,30
4539,41.269493,-72.876940,53
454,41.778701,-72.698039,92
4540,41.269324,-72.875148,53
4541,41.269298,-72.872200,53
4542,41.266591,-72.872644,30
4543,41.265117,-72.872703,30
4544,41.262473,-72.873255,30
4545,41.260624,-72.873326,30
455,41.777236,-72.698563,129
4554,41.278186,-72.872182,77
4555,41.258123,-72.872699,30
4556,41.257167,-72.872469,30
4557,41.255800,-72.872072,30
4558,41.254157,-72.871590,30
4559,41.252737,-72.871372,30
4560,41.250655,-72.871203,30
4561,41.248931,-72.871033,30
4562,41.247100,-72.870575,30
4563,41.245904,-72.870286,60
4564,41.265091,-72.869948,7
4565,41.263082,-72.868047,7
4566,41.315847,-72.922619,34
4567,41.262100,-72.866362,7
4568,41.261565,-72.864077,7
4569,41.261297,-72.862032,7
457,41.775384,-72.697016,262
4570,41.260771,-72.860432,7
4571,41.260637,-72.859036,7
4572,41.260718,-72.856871,17
4573,41.260495,-72.856150,7
4574,41.260325,-72.854670,7
4575,41.257959,-72.850700,7
4576,41.258120,-72.848956,7
4577,41.258156,-72.848174,7
4578,41.258111,-72.845949,7
4579,41.258719,-72.843111,7
458,41.775196,-72.696083,262
4580,41.259175,-72.841812,7
4581,41.259881,-72.838216,7
4582,41.260292,-72.836376,7
4583,41.261150,-72.834319,7
4584,41.264044,-72.832118,7
4585,41.267849,-72.831192,7
4586,41.268805,-72.829616,7
4587,41.265348,-72.830939,7
4588,41.268412,-72.828377,7
4589,41.268269,-72.828160,7
459,41.774738,-72.694097,262
4590,41.265447,-72.823746,7
4591,41.265304,-72.822880,7
4592,41.265053,-72.820907,7
4593,41.266134,-72.819981,7
4594,41.269278,-72.819006,7
4595,41.271592,-72.819282,7
4596,41.272333,-72.817610,6
4597,41.274334,-72.816311,6
4598,41.273539,-72.816696,6
4599,41.275022,-72.816479,6
460,41.774325,-72.692171,92
4600,41.275978,-72.816539,6
4601,41.278042,-72.817381,6
4602,41.271976,-72.819944,1
4603,41.272075,-72.822542,1
4604,41.271941,-72.824648,1
4605,41.271726,-72.825935,2
4606,41.272075,-72.828401,1
4607,41.272003,-72.829628,2
4608,41.273084,-72.829604,1
461,41.773965,-72.690439,92
4610,41.275121,-72.830013,1
4611,41.276992,-72.862918,17
4612,41.277323,-72.860295,35
4613,41.277458,-72.857119,35
4614,41.278772,-72.852066,35
4615,41.278111,-72.854075,35
4616,41.279657,-72.848409,35
4617,41.279425,-72.845389,35
4618,41.278961,-72.843139,35
4619,41.277800,-72.839638,35
462,41.773678,-72.688889,92
4620,41.276103,-72.836522,35
4621,41.275299,-72.832828,35
4622,41.277006,-72.828293,20
4623,41.277613,-72.829749,20
4624,41.278078,-72.830555,20
4625,41.281311,-72.832588,36
4627,41.277309,-72.826945,2
4628,41.277622,-72.822711,20
4629,41.277157,-72.819931,20
463,41.773444,-72.687363,92
4630,41.277309,-72.818716,20
4632,41.279480,-72.814878,26
4633,41.280006,-72.813170,26
4634,41.280667,-72.812123,26
4635,41.282614,-72.810402,16
4636,41.281542,-72.809391,8
4637,41.280417,-72.811172,8
4638,41.280033,-72.812772,8
4639,41.279730,-72.814685,27
464,41.772738,-72.687425,92
4641,41.278006,-72.817645,20
4642,41.277541,-72.818668,21
4643,41.277747,-72.822410,21
4644,41.278113,-72.825165,2
4645,41.276890,-72.827956,2
4646,41.276899,-72.828582,18
4647,41.277426,-72.829809,18
4648,41.278444,-72.831301,18
465,41.771021,-72.686362,92
4651,41.274942,-72.830206,11
4652,41.274094,-72.830085,11
4653,41.274183,-72.829857,1
4654,41.271101,-72.830879,9
4655,41.269707,-72.831541,9
4656,41.271932,-72.828882,2
4657,41.271896,-72.825742,1
4658,41.271744,-72.824864,2
4659,41.271896,-72.823012,2
466,41.769626,-72.686195,92
4660,41.271807,-72.820269,2
4661,41.271717,-72.819499,8
4662,41.272610,-72.817538,6
4663,41.274084,-72.816696,6
4664,41.274567,-72.816503,6
4665,41.275031,-72.816238,6
4666,41.276192,-72.816876,6
4667,41.269582,-72.819319,8
4668,41.265938,-72.820378,8
4669,41.265250,-72.821039,8
467,41.794871,-72.700179,7
4670,41.265438,-72.822495,8
4671,41.266501,-72.825935,8
4672,41.268555,-72.828209,8
4673,41.268001,-72.831348,8
4674,41.265062,-72.831348,17
4675,41.264026,-72.832431,17
4676,41.261168,-72.834595,17
4677,41.260587,-72.836039,17
4678,41.260069,-72.838252,17
4679,41.259389,-72.841680,17
468,41.794828,-72.701900,7
4680,41.258987,-72.843051,17
4681,41.258272,-72.845685,17
4682,41.258326,-72.847862,17
4683,41.258102,-72.850423,17
4684,41.259388,-72.852841,17
4685,41.260066,-72.853467,17
4686,41.260441,-72.854177,17
4687,41.260575,-72.855211,17
4688,41.260647,-72.855825,17
4689,41.260557,-72.857328,7
469,41.761208,-72.686975,57
4690,41.260780,-72.858459,17
4691,41.260967,-72.860456,17
4692,41.261431,-72.861767,17
4693,41.261743,-72.864125,17
4694,41.262145,-72.866001,17
4695,41.263064,-72.867638,17
4696,41.264109,-72.869130,17
4697,41.265002,-72.869624,17
4698,41.246030,-72.867219,30
4699,41.247307,-72.867040,30
470,41.759296,-72.687149,57
4700,41.247333,-72.868555,30
4701,41.247208,-72.869421,30
4702,41.247056,-72.870322,30
4703,41.248717,-72.870744,30
4704,41.250334,-72.870938,30
4705,41.252746,-72.871132,30
4706,41.253925,-72.871277,30
4707,41.255488,-72.871735,30
4708,41.256640,-72.872072,30
4709,41.257873,-72.872386,30
471,41.755989,-72.687180,57
4718,41.262223,-72.873038,30
4719,41.263268,-72.872930,30
472,41.755158,-72.687181,57
4720,41.266645,-72.872391,47
4721,41.269468,-72.872225,27
4722,41.269493,-72.875148,27
4723,41.269671,-72.876964,27
4724,41.269876,-72.877927,27
4725,41.271083,-72.877290,30
4726,41.271958,-72.876593,30
4727,41.272816,-72.875920,30
4728,41.274425,-72.874369,27
4729,41.276408,-72.872855,27
473,41.754246,-72.687195,57
4730,41.269888,-72.871599,43
4731,41.271835,-72.870566,43
4732,41.272729,-72.870061,43
4733,41.273828,-72.869460,43
4734,41.275025,-72.868751,43
4735,41.276106,-72.868199,43
4736,41.278813,-72.868332,50
4737,41.278839,-72.870197,50
4738,41.278617,-72.867213,30
4739,41.277981,-72.872206,30
474,41.753147,-72.687198,57
4740,41.278989,-72.874047,77
4741,41.280775,-72.876214,77
4742,41.281340,-72.869296,18
4743,41.283563,-72.873750,18
4744,41.285714,-72.878780,18
4745,41.279814,-72.866721,18
4746,41.281222,-72.876587,77
4747,41.282070,-72.877250,77
4748,41.283463,-72.879368,77
4749,41.283176,-72.880656,54
475,41.752110,-72.687200,57
4750,41.283774,-72.882786,77
4751,41.284568,-72.884892,77
4752,41.285095,-72.886312,80
4753,41.285746,-72.887576,77
4754,41.287398,-72.889443,77
4755,41.288460,-72.890803,77
4756,41.288915,-72.892223,77
4757,41.289630,-72.892465,68
4758,41.290836,-72.892213,68
4759,41.290406,-72.894367,54
476,41.751038,-72.687214,57
4760,41.292727,-72.896270,54
4761,41.293566,-72.897462,54
4762,41.294860,-72.900027,54
4764,41.293381,-72.892853,68
4765,41.294801,-72.893300,68
4766,41.296794,-72.892640,66
4767,41.298464,-72.892545,68
4768,41.300457,-72.892102,68
4769,41.304404,-72.894789,68
477,41.748839,-72.687230,57
4770,41.304296,-72.896161,68
4771,41.303892,-72.898772,71
4772,41.303766,-72.900385,71
4773,41.303774,-72.902371,68
4774,41.303599,-72.910651,122
4776,41.303687,-72.912757,122
4777,41.303802,-72.915646,122
4778,41.303907,-72.918342,122
4779,41.304048,-72.920412,122
478,41.747374,-72.687245,57
4780,41.309450,-72.935681,114
4781,41.309779,-72.937150,114
4782,41.310197,-72.938981,114
4783,41.310447,-72.940088,114
4784,41.310696,-72.941220,114
4785,41.311043,-72.942737,114
4786,41.311417,-72.944327,114
4787,41.311932,-72.946771,64
4788,41.312377,-72.948758,64
4789,41.312689,-72.950155,64
479,41.743200,-72.687266,57
4790,41.313035,-72.951792,64
4792,41.315297,-72.950581,50
4793,41.315679,-72.952038,76
4794,41.316035,-72.953363,76
4795,41.317717,-72.960191,76
4796,41.317984,-72.961203,76
4797,41.318322,-72.962431,76
4798,41.318731,-72.963997,76
4799,41.319150,-72.965539,76
480,41.741716,-72.687269,57
4800,41.320830,-72.964892,76
4801,41.322603,-72.964093,76
4802,41.323377,-72.963717,76
4803,41.324351,-72.963249,76
4804,41.326317,-72.962338,76
4805,41.326709,-72.963386,76
4806,41.326949,-72.965048,76
4807,41.327117,-72.966361,76
4808,41.327347,-72.968649,76
4809,41.327191,-72.972260,76
481,41.740992,-72.687282,57
4810,41.327537,-72.974187,76
4811,41.328018,-72.975789,76
4812,41.328409,-72.977295,76
4813,41.328990,-72.977104,13
4815,41.328970,-72.978825,63
4816,41.329632,-72.978478,63
4817,41.330321,-72.977612,63
4818,41.332324,-72.975124,63
482,41.740117,-72.687296,57
4820,41.338853,-72.976595,53
4823,41.334034,-72.972503,4
4824,41.334178,-72.971299,23
4827,41.332036,-72.969465,54
4828,41.330966,-72.967331,90
4829,41.330309,-72.964248,90
483,41.739160,-72.687310,57
4830,41.330044,-72.961394,50
4831,41.327937,-72.959981,90
4832,41.317343,-72.949717,1
4833,41.314689,-72.951037,27
4834,41.326389,-72.962567,76
4836,41.328622,-72.978644,53
4837,41.328275,-72.977403,53
4838,41.327839,-72.975873,53
4839,41.327474,-72.974669,53
484,41.738043,-72.687313,57
4840,41.327012,-72.972200,53
4841,41.327194,-72.969250,53
4842,41.327106,-72.968058,53
4843,41.327285,-72.967697,76
4844,41.326699,-72.965132,53
4845,41.326530,-72.963747,53
4846,41.324610,-72.963394,76
4847,41.323707,-72.963802,76
4848,41.322912,-72.964185,76
4849,41.321142,-72.965013,76
485,41.736899,-72.687194,57
4850,41.319301,-72.965852,76
4851,41.318695,-72.964587,76
4852,41.318250,-72.962864,76
4853,41.317814,-72.961311,76
4854,41.315606,-72.953759,76
4855,41.315330,-72.952699,76
4856,41.313160,-72.952033,26
4857,41.312257,-72.952489,99
4859,41.310410,-72.951042,93
486,41.736157,-72.686832,57
4860,41.310554,-72.949585,93
4861,41.310172,-72.947695,93
4862,41.309709,-72.945407,93
4864,41.309060,-72.942192,116
4865,41.308625,-72.939580,116
4866,41.308224,-72.938147,116
4867,41.306978,-72.932524,179
4868,41.306833,-72.934751,116
4869,41.307537,-72.936497,116
487,41.735370,-72.686785,57
4870,41.310455,-72.930014,179
4871,41.306227,-72.933366,110
4872,41.305665,-72.932065,55
4873,41.304310,-72.928886,55
4874,41.322797,-72.934426,42
4875,41.324155,-72.933958,42
4876,41.325496,-72.933503,42
4877,41.326452,-72.933179,42
4878,41.327390,-72.932868,42
4879,41.328534,-72.932460,42
488,41.734379,-72.687332,57
4880,41.328811,-72.932352,42
4881,41.329705,-72.932040,42
4882,41.330920,-72.931609,42
4883,41.331510,-72.931417,42
4884,41.332430,-72.931117,42
4885,41.333279,-72.930817,42
4886,41.335129,-72.930170,42
4887,41.336443,-72.929293,82
489,41.733352,-72.687831,57
4891,41.333600,-72.930962,40
4892,41.332644,-72.931274,40
4893,41.331849,-72.931562,40
4894,41.330920,-72.931861,40
4895,41.330008,-72.932185,40
4896,41.328793,-72.932617,40
4897,41.328525,-72.932725,40
4898,41.327703,-72.933025,40
4899,41.326765,-72.933336,40
49,41.784230,-72.656562,174
490,41.731467,-72.688839,57
4900,41.325826,-72.933648,40
4901,41.324414,-72.934115,40
4902,41.303631,-72.902094,71
4903,41.303395,-72.908208,68
4904,41.303972,-72.900072,68
4905,41.304107,-72.898448,68
4906,41.304090,-72.896438,71
4907,41.300412,-72.891885,66
4908,41.298196,-72.892352,66
4909,41.297053,-72.892833,68
491,41.730136,-72.689532,57
4910,41.294641,-72.893083,66
4911,41.293015,-72.892709,68
4912,41.291157,-72.891949,66
4913,41.287057,-72.893064,66
4914,41.285958,-72.893352,66
4915,41.284993,-72.893592,66
4916,41.280293,-72.894923,43
4917,41.279266,-72.895198,43
4918,41.278238,-72.895667,66
4919,41.276460,-72.896050,66
492,41.728591,-72.690359,57
4920,41.274281,-72.896541,66
4921,41.273619,-72.896697,66
4922,41.272530,-72.896936,66
4923,41.270814,-72.896983,66
4924,41.268778,-72.896752,43
4925,41.267027,-72.896486,66
4926,41.267368,-72.894381,66
4927,41.269576,-72.890690,43
4928,41.265921,-72.893850,64
4929,41.264760,-72.893501,64
493,41.727707,-72.690857,57
4930,41.263563,-72.892886,64
4931,41.262527,-72.892320,64
4932,41.261312,-72.892258,64
4933,41.260053,-72.891993,64
4934,41.257498,-72.891413,63
4935,41.256962,-72.892014,63
4936,41.255952,-72.892626,63
4937,41.255577,-72.892879,63
4938,41.255192,-72.894333,63
4939,41.255049,-72.895055,63
494,41.724169,-72.691614,26
4940,41.254807,-72.896354,63
4941,41.254154,-72.897784,63
4942,41.253233,-72.899419,23
4944,41.247712,-72.900267,80
495,41.720835,-72.691657,26
4959,41.254029,-72.897604,63
496,41.724214,-72.692583,31
4960,41.254646,-72.896269,63
4961,41.255049,-72.894189,63
4962,41.255309,-72.893011,63
4963,41.255899,-72.892410,63
4964,41.256694,-72.891917,63
4965,41.257731,-72.891509,63
4967,41.261402,-72.892030,66
4968,41.262795,-72.892176,66
4969,41.263438,-72.892549,66
497,41.722151,-72.693616,31
4970,41.264153,-72.892983,66
4971,41.265662,-72.893513,66
4972,41.267377,-72.894056,66
4973,41.267179,-72.896606,43
4974,41.269001,-72.896981,66
4975,41.270868,-72.896742,43
4976,41.272387,-72.896720,43
4977,41.273316,-72.896528,43
4978,41.274602,-72.896217,43
4979,41.276389,-72.895821,43
498,41.720936,-72.694224,31
4980,41.277828,-72.895510,43
4981,41.279534,-72.895379,66
4982,41.280606,-72.895079,66
4983,41.284636,-72.893435,43
4984,41.283885,-72.893615,43
4985,41.285886,-72.893111,43
4986,41.287057,-72.892823,43
4987,41.293462,-72.892625,66
499,41.719799,-72.691720,7
4995,41.303583,-72.907883,68
4996,41.309308,-72.923248,178
4997,41.310228,-72.922587,124
4998,41.311864,-72.922035,132
4999,41.313195,-72.921616,132
500,41.718422,-72.691674,7
5000,41.315143,-72.920860,132
5001,41.317493,-72.919732,115
5002,41.318512,-72.919239,115
5003,41.319772,-72.918639,87
5004,41.321193,-72.917955,115
5005,41.322846,-72.917174,115
5006,41.324705,-72.916310,115
5007,41.326296,-72.915517,115
5008,41.328315,-72.914557,115
5009,41.329575,-72.913956,115
501,41.716411,-72.691581,7
5010,41.330844,-72.913693,92
5011,41.332122,-72.912816,115
5012,41.333543,-72.912131,115
5013,41.334830,-72.911543,115
5014,41.336393,-72.911267,115
5015,41.339188,-72.912571,115
5017,41.341824,-72.912623,34
5018,41.343959,-72.911939,87
5019,41.346219,-72.912375,87
502,41.715500,-72.691534,7
5020,41.347773,-72.912955,87
5021,41.349408,-72.913210,87
5022,41.350855,-72.913055,87
5023,41.353008,-72.912985,87
5024,41.355814,-72.911808,87
5025,41.356869,-72.910376,87
5026,41.358442,-72.909788,87
5027,41.360452,-72.909345,87
5028,41.361185,-72.909201,87
5029,41.362141,-72.909009,87
503,41.714418,-72.691452,7
5030,41.363249,-72.908794,87
5031,41.364330,-72.908807,85
5032,41.365349,-72.908254,87
5033,41.367038,-72.907666,87
5034,41.367940,-72.907318,87
5035,41.368539,-72.907077,87
5036,41.371380,-72.906285,75
5037,41.372075,-72.909238,23
5038,41.373805,-72.913721,23
5039,41.383302,-72.898901,42
504,41.713641,-72.691272,7
5040,41.384124,-72.898962,27
5041,41.384534,-72.900938,15
5042,41.383926,-72.901552,52
5043,41.383790,-72.904371,17
5044,41.389679,-72.916283,17
5046,41.380360,-72.917428,17
5048,41.376690,-72.915713,10
5049,41.374894,-72.916060,27
505,41.711969,-72.690827,7
5050,41.378677,-72.923053,16
5051,41.370102,-72.906754,85
5052,41.367851,-72.907619,85
5053,41.366975,-72.907931,85
5054,41.365241,-72.908543,85
5055,41.364035,-72.908626,87
5057,41.362507,-72.909178,85
5058,41.361533,-72.909370,85
5059,41.360783,-72.909526,85
506,41.710548,-72.690430,7
5060,41.360104,-72.909670,85
5061,41.358808,-72.909945,85
5062,41.357236,-72.910365,85
5063,41.356154,-72.911688,85
5064,41.353303,-72.913227,85
5065,41.351248,-72.913248,85
5066,41.348970,-72.913498,85
5068,41.346139,-72.912604,85
5069,41.344245,-72.912228,85
507,41.709314,-72.690070,7
5070,41.341672,-72.912911,85
5071,41.340028,-72.912741,115
5072,41.339438,-72.912897,92
5073,41.336697,-72.911593,92
5074,41.335526,-72.911507,92
5075,41.334007,-72.912192,92
5076,41.332452,-72.912912,92
5077,41.330451,-72.913608,115
5078,41.329593,-72.914330,92
5079,41.328315,-72.914942,92
508,41.708089,-72.689588,7
5080,41.326331,-72.915903,92
5081,41.324508,-72.916659,92
5082,41.323177,-72.917259,92
5083,41.321273,-72.918184,92
5084,41.319432,-72.919048,93
5085,41.317958,-72.919780,93
5086,41.315625,-72.920897,93
5088,41.302981,-72.925586,142
5089,41.299382,-72.925304,40
509,41.707204,-72.689190,7
5090,41.298675,-72.926001,40
5091,41.298791,-72.926170,103
5092,41.298557,-72.929262,124
5093,41.298547,-72.930634,124
5094,41.298304,-72.932042,124
5095,41.297945,-72.934160,124
5096,41.297034,-72.934158,69
5097,41.295364,-72.933674,69
5098,41.294426,-72.933396,69
5099,41.293140,-72.933069,90
510,41.706283,-72.688768,7
5100,41.291335,-72.933379,90
5101,41.289995,-72.934111,90
5102,41.288350,-72.935072,90
5103,41.286554,-72.935887,83
5104,41.282380,-72.938251,83
5105,41.279609,-72.940617,83
5106,41.279188,-72.941783,83
5107,41.278355,-72.944272,63
5109,41.277522,-72.946954,63
511,41.704289,-72.687876,7
5110,41.277172,-72.948108,63
5111,41.276626,-72.949828,63
5112,41.276268,-72.950946,63
5114,41.268445,-72.948382,83
5116,41.266319,-72.947945,63
5117,41.265480,-72.947667,63
5118,41.264596,-72.947377,63
512,41.702233,-72.686949,7
5120,41.262792,-72.946784,63
5122,41.260988,-72.946180,63
5123,41.259961,-72.946214,63
5124,41.259780,-72.948680,63
5125,41.257696,-72.951431,80
5126,41.259449,-72.948932,83
5128,41.260738,-72.945843,83
5129,41.261685,-72.946157,83
513,41.701106,-72.686418,7
5130,41.262569,-72.946459,83
5131,41.263417,-72.946737,83
5132,41.264408,-72.947064,83
5133,41.265596,-72.947463,83
5134,41.266319,-72.947717,83
5135,41.266962,-72.947898,83
5139,41.276286,-72.950248,63
5140,41.276824,-72.948613,63
5141,41.277281,-72.947086,63
5142,41.277702,-72.945811,63
5143,41.278060,-72.944669,63
5144,41.278857,-72.942168,63
5145,41.279457,-72.940508,83
5146,41.282407,-72.938022,83
5148,41.288279,-72.934855,83
5149,41.289673,-72.934051,83
5150,41.290933,-72.933355,83
5151,41.292533,-72.932611,83
5152,41.293998,-72.933059,83
5153,41.295266,-72.933409,67
5154,41.296418,-72.933748,67
5155,41.297668,-72.934087,80
5156,41.298090,-72.932234,124
5157,41.298332,-72.930875,124
5158,41.302283,-72.927246,3
5160,41.294634,-72.930929,13
5161,41.294310,-72.933143,34
5162,41.277778,-72.940951,20
5163,41.276876,-72.940095,20
5164,41.276073,-72.939372,20
5165,41.275500,-72.940767,20
5166,41.275016,-72.942221,20
5167,41.274676,-72.943280,43
5168,41.274102,-72.945035,43
5169,41.273628,-72.946442,43
5171,41.272499,-72.949676,43
5172,41.258688,-72.950975,83
5173,41.258311,-72.952213,26
5174,41.256764,-72.954448,26
5180,41.252424,-72.961788,26
5186,41.247311,-72.964929,26
5188,41.245038,-72.968412,26
5189,41.244081,-72.969493,26
5190,41.243187,-72.970272,26
5191,41.242070,-72.970847,26
5192,41.240712,-72.971422,26
5193,41.239496,-72.972009,26
5194,41.237127,-72.973627,26
5196,41.235893,-72.974658,26
5199,41.234730,-72.976712,26
52,41.782570,-72.665799,143
5201,41.235058,-72.978492,26
5203,41.235617,-72.981247,26
5204,41.235839,-72.982414,26
5205,41.236097,-72.983929,26
5206,41.236165,-72.986334,26
5209,41.233330,-72.988997,26
5211,41.231211,-72.990952,26
522,41.700042,-72.685743,3
5225,41.222323,-73.004528,26
5226,41.220973,-73.005306,25
5227,41.219792,-73.006228,26
5228,41.217889,-73.006945,26
5229,41.216369,-73.007818,26
523,41.698271,-72.684500,3
5231,41.214955,-73.009377,25
5232,41.214283,-73.010794,25
5233,41.213781,-73.012091,26
5234,41.209668,-73.015398,26
5235,41.208244,-73.023423,26
5237,41.208082,-73.030141,26
5238,41.208185,-73.026968,26
524,41.697082,-72.683679,3
5240,41.207669,-73.036834,25
5241,41.208726,-73.034938,26
5243,41.207265,-73.038059,26
5244,41.209104,-73.043978,26
5245,41.215840,-73.048903,26
5247,41.219412,-73.049431,26
5248,41.222708,-73.049574,26
5249,41.223017,-73.051438,26
525,41.696277,-72.683124,3
5250,41.223074,-73.054648,26
5251,41.222382,-73.056882,28
5253,41.222860,-73.054671,26
5256,41.225967,-73.050293,23
5257,41.227305,-73.051307,24
5258,41.228397,-73.050301,23
5259,41.229534,-73.048489,23
526,41.695382,-72.682509,3
5261,41.232821,-73.043449,24
5263,41.238353,-73.036697,32
5264,41.235034,-73.034018,327
5265,41.238237,-73.036300,33
5267,41.231245,-73.046066,23
5268,41.222993,-73.049827,23
5269,41.222109,-73.049788,25
527,41.694425,-72.681845,3
5273,41.213877,-73.047406,26
5274,41.213975,-73.047767,25
5275,41.209095,-73.044302,25
5277,41.206970,-73.038154,25
5278,41.207919,-73.036787,26
528,41.689114,-72.687277,20
5281,41.207885,-73.030212,25
5282,41.208015,-73.027424,25
5283,41.208164,-73.023182,25
5284,41.209223,-73.020036,25
5286,41.213773,-73.011730,25
5287,41.214543,-73.010711,26
5288,41.215098,-73.009546,26
5289,41.216110,-73.007746,25
529,41.721337,-72.684779,89
5290,41.217585,-73.006800,25
5291,41.218729,-73.006370,25
5292,41.219551,-73.006071,25
5293,41.220999,-73.005570,26
5294,41.222269,-73.004275,25
5295,41.223415,-73.002775,25
53,41.764276,-72.673946,585
530,41.721834,-72.681086,89
5307,41.231139,-72.990735,25
5309,41.233080,-72.988936,25
531,41.722100,-72.679305,89
5312,41.236040,-72.986142,26
5313,41.235962,-72.984326,46
5315,41.235519,-72.981619,46
5317,41.234959,-72.978925,46
5319,41.234577,-72.977024,46
532,41.723057,-72.672402,89
5322,41.235545,-72.974658,46
5324,41.237002,-72.973446,46
5325,41.239121,-72.971948,46
5326,41.240640,-72.971193,46
5327,41.242079,-72.970595,46
5328,41.242901,-72.970188,46
5329,41.243742,-72.969540,46
533,41.721067,-72.667673,52
5330,41.244717,-72.968460,46
5332,41.247177,-72.964773,46
5336,41.250332,-72.962975,46
5338,41.252371,-72.961475,46
5339,41.255521,-72.955540,46
534,41.716936,-72.665648,52
5340,41.256505,-72.954219,46
5341,41.258008,-72.952008,46
5342,41.259215,-72.950760,26
5348,41.272329,-72.949579,22
5349,41.272759,-72.948510,42
5350,41.273485,-72.946285,42
5351,41.273798,-72.945371,42
5352,41.274390,-72.943520,42
5354,41.275321,-72.940730,20
5355,41.275778,-72.939335,20
5356,41.276653,-72.939601,20
5358,41.278822,-72.941879,20
5359,41.294419,-72.931194,13
536,41.717605,-72.672063,41
5360,41.384757,-72.901264,52
5361,41.385919,-72.900831,52
5362,41.386696,-72.900555,52
5363,41.388117,-72.900002,52
5364,41.389154,-72.899389,52
5365,41.391897,-72.897620,52
5366,41.392594,-72.897223,52
5367,41.393282,-72.897019,52
5368,41.394426,-72.896694,52
5369,41.395954,-72.896708,52
537,41.719393,-72.672519,41
5371,41.398632,-72.897168,52
5372,41.400063,-72.897399,52
5373,41.403636,-72.898126,52
5374,41.405244,-72.898706,42
5375,41.406218,-72.899068,42
5376,41.407397,-72.899503,42
5377,41.409656,-72.900350,42
5378,41.410148,-72.900531,42
5379,41.411148,-72.900906,42
538,41.720751,-72.672843,41
